,id,time,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.light#mean,android.sensor.light#min,android.sensor.light#max,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,sound#mean,sound#min,sound#max,sound#std,target,user
4151,10291,107.0,100.0,9.89874024684,9.65492662826,10.1285769419,0.10248209683399999,0.328702096509,0.321654817391,0.340460001937,0.005524600646159999,9.80661581728,9.806614280680002,9.80661735389,2.17308762931e-06,0.0451138051474,0.0255104817826,0.06471712851219999,0.027723285770099998,0.0666677257158,0.0636004294166,0.06973502201500001,0.00433781202615,5.0,5.0,5.0,0.167559119017,0.167559119017,0.167559119017,0.455527600802,50.8856331026,50.8856331026,50.8856331026,0.332530063218,278.52606860000003,277.951027049,279.101110151,0.813231560352,276.15204167400003,275.20714307599997,277.258710413,0.797744314907,0.6809542053059999,0.6809542053059999,0.6809542053059999,0.00769796599725,43.917993048199996,43.917993048199996,43.917993048199996,2.25167619068,1,3
4152,12263,320.0,100.0,9.83941224486,9.15988414207,10.7632191166,0.18033765995700002,0.530299362813,0.529519124486,0.535165867737,0.00140308764766,9.80654908212,9.80654908212,9.80654908212,1.03199194159e-05,0.0364870536966,0.00559867249509,0.0726903999264,0.033860177382400006,0.462011242758,0.462011242758,0.462011242758,0.037976334906800004,123.0,123.0,123.0,0.0506661622782,0.0506661622782,0.0506661622782,0.198778340537,40.9828157062,39.3489000799,41.9309793738,1.4210823979299998,246.305458332,245.223781728,247.387134935,1.5297217227700002,91.8697217152,91.7811690926,91.9377925565,0.0562198230516,0.7110246859880001,0.7108545920780001,0.7112748474420001,0.00022127302448400003,60.7485299588,60.7485299588,60.7485299588,1.97410933175,2,3
3828,10562,46.0,100.0,9.6330593648,6.65935210242,14.1486168105,2.34319207426,0.982241770222,0.9814500539899998,0.9843808680060001,0.000952795320523,9.80659527231,9.80659527231,9.80659527231,1.51148897306e-05,0.05605350596440001,0.021476062527200003,0.11243239633600001,0.049241659002400004,0.16018679313200002,0.0814354640883,0.23893812217500002,0.111371197588,742.0,742.0,742.0,1.8664445065900002,0.48804230498,3.24484670821,1.94935508793,90.4207396356,90.4207396356,90.4207396356,1.3976276524899998,349.180787925,349.180787925,349.180787925,1.06268863148,353.29508104900003,352.642163389,353.883461185,0.368432745569,0.14105866798299999,0.13441593795,0.147701398016,0.009394238903850001,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,1,3
4156,11650,22.0,54.0,9.78870269362,7.641997914330001,12.8053044073,0.9481754822890001,0.6993400039659999,0.589837451775,0.800601620777,0.081226759623,9.806541596810002,9.806541596810002,9.806541596810002,1.88392338404e-05,0.309666315797,0.0737706713003,0.7451093602910001,0.26961959487799997,0.507918492447,0.052761220348199994,0.946542346856,0.44843343313999995,2.0,2.0,2.0,0.156560180123,0.156560180123,0.156560180123,0.0814044722374,37.881428139,32.7989257637,40.552146213200004,4.40347981387,260.102732842,259.943360718,260.262104966,0.225386219225,45.2376860592,19.2105665179,74.094282888,25.406935964299997,0.32445538707,0.32445538707,0.32445538707,0.0071128795598,84.1678921858,83.5003735187,84.8354108529,0.9440139521430001,2,3
3827,11200,41.0,100.0,9.78846337112,9.183203386239999,10.743257073699999,0.240354230674,0.7064238360349999,0.693801796224,0.712678312368,0.00585675259432,9.80663135584,9.80663135584,9.80663135584,3.59363576604e-05,0.0250082008268,0.0250082008268,0.0250082008268,0.0573715181054,0.0605835457087,0.0605835457087,0.0605835457087,0.0202626537253,28.0,28.0,28.0,0.08371923014339999,0.08371923014339999,0.08371923014339999,0.211663668381,52.58297015189999,52.58297015189999,52.58297015189999,0.833432709217,263.885558079,262.17295847599996,265.426727472,1.25221038008,204.315776917,203.20556242400002,205.52016932700002,0.818829967897,0.998035338715,0.997775748553,0.998236640482,0.000235909930354,33.2551566336,33.2551566336,33.2551566336,3.53380111554,2,3
1906,11320,61.0,100.0,9.78627566674,9.74719966969,9.835385475139999,0.017583510706599997,0.399767504486,0.397223275647,0.405822303103,0.00270115745759,9.806560884560001,9.80653193234,9.80660896743,3.39086385596e-05,0.00614909958197,0.00457129703015,0.00772690213379,0.00223134976753,0.056022416071199996,0.04291735925009999,0.0731611575488,0.0113069262855,2.0,2.0,2.0,0.03704942644630001,0.03704942644630001,0.03704942644630001,0.0646834940153,18.8996114378,18.8996114378,18.8996114378,0.227035935549,276.947826604,276.785531538,277.110121669,0.22951988273600002,291.70570251,291.350291075,291.786300708,0.13101080292199999,0.6732747519050001,0.671141798549,0.6774975825599999,0.0036571420456799997,60.365686168500005,60.365686168500005,60.365686168500005,1.4878586674399998,2,3
4155,11306,47.0,100.0,9.80279977948,9.632654012989999,10.2378793692,0.0982458519527,0.36074496474699996,0.35618890026100003,0.37356004706600004,0.005562356566720001,9.806554948019999,9.806519584930001,9.80659031111,5.00109614846e-05,0.0191231068498,0.0191231068498,0.0191231068498,0.00764245830094,0.048861647052100006,0.0436073921341,0.0541159019701,0.0074306385652,4.0,4.0,4.0,0.036014024866699995,0.036014024866699995,0.036014024866699995,0.011569210064499999,18.363204736500002,17.3487886825,19.3776207905,1.43460094146,277.661369185,277.661369185,277.661369185,0.25738060904300003,289.744052156,289.599291089,289.805022211,0.0688855171164,0.660401378502,0.658864085647,0.661938671356,0.00217406040417,62.7660539633,62.7660539633,62.7660539633,1.4878586674399998,2,3
60,10734,97.0,100.0,9.803426598,8.87001052178,10.305796734600001,0.18285079278000002,0.997690698716,0.997378651826,0.997852700551,0.000176984806595,9.806614856489999,9.80661292241,9.806616790569999,2.73520216568e-06,0.010555261751899999,0.00634829770502,0.014762225798799999,0.00594954561153,0.0682943369922,0.0535614246007,0.08592161850310001,0.0136195088105,206.0,206.0,206.0,0.249910873237,0.0249897977263,0.678766523744,0.371548092485,49.022674919399996,49.022674919399996,49.022674919399996,0.0731165071183,262.881539203,262.049807408,264.163375702,1.12638289104,318.8950385,316.978190674,319.60409650099996,0.7598838341769999,0.389736272424,0.389607491764,0.389865053084,0.000182123355943,48.3839567728,45.6660245741,51.1018889716,3.84373657708,2,3
1636,11452,193.0,100.0,9.80993936338,9.65135482616,10.207339380399999,0.100449517228,0.8275299820700001,0.8252100276440001,0.828978143885,0.00138565345638,9.80662637849,9.80662637849,9.80662637849,2.89973469971e-05,0.036915672250199996,0.036915672250199996,0.036915672250199996,0.0520819629607,0.07544124046839999,0.07544124046839999,0.07544124046839999,0.00255259567636,6.0,6.0,6.0,0.119122816273,0.113342710396,0.12490292215,0.00817430412321,27.840228669200002,27.389764853899997,28.2906924845,0.637052036956,273.599408574,273.01649017299997,274.193155857,0.5884075811039999,49.077001814,48.2694586951,49.6578996689,0.341340660185,0.41857084482600004,0.416398956382,0.42074273327100004,0.0030715140941700004,52.3400068224,52.3400068224,52.3400068224,0.8242739990100001,2,3
3836,11618,359.0,100.0,9.83823916243,9.81774515678,9.85625097466,0.00869599897919,0.917900878246,0.9178973117270001,0.917905093133,1.8174096668700001e-06,9.80662291107,9.80662291107,9.80662291107,7.10688795393e-06,0.0050373238975400005,0.0050373238975400005,0.0050373238975400005,0.0012350744477999998,0.048915010890499995,0.048915010890499995,0.048915010890499995,1.07902480969e-05,3.0,3.0,3.0,0.011655866245500001,0.010139033451,0.0131726990401,0.0021451255099,39.2815358979,39.2815358979,39.2815358979,0.0417747620104,280.579457815,280.048468182,281.60612176,0.889292378775,348.98134343099997,348.98132348400003,348.981378931,1.77393934428e-05,0.09643105238610002,0.0964172895232,0.0964379338176,1.19189889291e-05,38.689969024899995,38.689969024899995,38.689969024899995,0.11167310307499999,2,3
3837,10749,112.0,100.0,10.009390959600001,9.941062135900001,10.08740113,0.028133640248599996,0.996998440078,0.9969964705009999,0.9970022936859999,2.2399940669099997e-06,9.80656011416,9.80654162373,9.80657860459,2.61494168795e-05,0.00782289217616,0.00782289217616,0.00782289217616,0.00081544704773,0.0573209511916,0.05597339079,0.058668511593199996,0.00190573819606,175.0,175.0,175.0,0.16079754182199998,0.16079754182199998,0.16079754182199998,0.03418438029,48.9705298491,46.9930596604,51.0514828996,2.0311896327400003,260.546827668,260.410590762,260.683064575,0.19266808086800002,308.799777986,308.77034905200003,308.82793572099996,0.0203467619544,0.473788517639,0.473246590162,0.47439703127099997,0.000531175770517,58.2124880978,58.2124880978,58.2124880978,3.84373657708,2,3
4165,10809,35.0,100.0,9.58503607001,6.554811634959999,13.209287583399998,0.966061170257,0.928786476471,0.87774231316,0.968533557659,0.0187507563486,9.80660376482,9.806596323210002,9.80661120643,1.05240257869e-05,0.304381190889,0.011329862938700001,0.874880163456,0.494128198961,0.041610641439099996,0.041610641439099996,0.041610641439099996,0.0168966497716,18.0,18.0,18.0,0.11613483151699999,0.11613483151699999,0.11613483151699999,0.00776901250775,48.8561763672,48.7170962676,48.9952564668,0.19668896311099998,248.132025534,243.34250393,254.65805811400003,5.68267355298,325.391941718,312.588872003,357.616900896,10.9900642753,0.448872656177,0.37170225193800005,0.560351367425,0.0988934635904,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,2,3
718,12157,214.0,100.0,9.848947399850001,9.67444325526,10.0145556936,0.0688345679385,0.320659382358,0.319969037277,0.321672479082,0.000562426228205,9.806576196710001,9.80654934878,9.80660304465,3.79687137982e-05,0.029574964959400003,0.029574964959400003,0.029574964959400003,0.0071032797848199995,0.0831136054797,0.0831136054797,0.0831136054797,0.0273893347056,146.0,146.0,146.0,0.172208042697,0.172208042697,0.172208042697,0.08020134451489999,44.6136019364,44.1114090259,45.1487991258,0.519481969525,244.447572497,243.936443118,244.958701876,0.722846099909,89.52621645629999,89.5006751078,89.55509029049999,0.0197631514021,0.691111981628,0.689866088477,0.6917438019609999,0.00107901160854,68.4148173155,66.8524008511,69.9772337799,2.20959055402,2,3
3794,12420,15.0,100.0,10.1197598198,8.29044027757,14.4616596558,1.27273439334,0.777639460887,0.7066372508040001,0.84864167097,0.10041228845799999,9.80030547809,9.79755066371,9.80367699998,0.00310938018649,0.374262143081,0.17262676501600002,0.540647759637,0.186525527436,0.934153618892,0.49365979722900005,1.3164345787,0.414579326398,0.0,0.0,0.0,0.849705805323,0.849705805323,0.849705805323,0.123539044758,268.79324157599996,263.79175425299997,273.60296051,3.0188259925599996,343.775628765,341.280217124,346.069843853,2.15739714,92.5217467607,85.2931415766,104.87478247899999,10.7496514517,0.650250586688,0.650250586688,0.650250586688,0.0050436609042,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,5,3
3795,12002,59.0,100.0,9.69314071548,9.67716375913,9.70743919841,0.00693046959071,0.673078547946,0.6729994298299999,0.67316973926,4.9818280925e-05,9.80662364374,9.80662364374,9.80662364374,5.04492301665e-06,0.00242398587367,0.0021160992991600003,0.0027318724481800003,0.00043541736934500007,0.05003842893180001,0.04985199409609999,0.050224863767499996,0.000263658673146,67.0,67.0,67.0,0.0094116938603,0.0094116938603,0.0094116938603,0.00490443430605,52.568326535,52.508146689300006,52.6886862263,0.104234550286,274.89994735,274.655074878,275.144819822,0.346301970954,115.35922889,115.344052729,115.37222239299999,0.009091899517559999,0.821254875836,0.821220486032,0.8212892656399999,4.86345272241e-05,76.4224064755,76.4224064755,76.4224064755,2.57015580293,2,3
1644,11002,228.0,100.0,9.83135574613,9.81683429092,9.86524527495,0.012113317888899999,0.481326999559,0.48131809636000006,0.481332665166,4.856275145880001e-06,9.80660702333,9.80660702333,9.80660702333,2.93128075574e-05,0.0036651915,0.0036651915,0.0036651915,0.0013006695953900003,0.047718561826200004,0.046522112761900006,0.048915010890499995,0.00169203449342,16.0,16.0,16.0,0.0307637254506,0.0054753992329300005,0.059161301928,0.026977668819400002,60.7999741093,59.982614668800004,61.2350428166,0.708345762908,270.875580283,269.803248625,271.468769785,0.735171525781,32.077997053400004,32.0772614165,32.0870935372,0.0019905433419300004,0.27638064536699997,0.276367605366,0.276384991979,6.3713113261e-06,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,2,3
5750,11549,290.0,100.0,9.838643863589999,9.81938430967,9.857934894580001,0.010086533399,0.30630943070300004,0.30630010737,0.306321861473,6.04968544469e-06,9.80655683,9.80655683,9.80655683,1.71661767681e-05,0.002443461,0.002443461,0.002443461,0.000184373765715,0.049982610361000004,0.048915010890499995,0.0510502098316,0.00150981365043,66.0,66.0,66.0,0.0125403349238,0.0125403349238,0.0125403349238,0.003964329770239999,52.0286129212,52.0286129212,52.0286129212,0.638578902774,265.717991076,265.717991076,265.717991076,0.50791700215,260.126427503,260.126279141,260.126525752,7.95708896253e-05,0.765774439743,0.7657738098810001,0.7657746496969999,4.19907999927e-07,58.649475293500004,58.649475293500004,58.649475293500004,3.6100983881800004,2,3
1940,11156,382.0,100.0,9.81462826617,9.732910459389998,10.0445229287,0.0619201336582,0.8441860892820001,0.843521760819,0.844823560263,0.00044100430515800005,9.80657040449,9.80657040449,9.80657040449,6.50143673015e-06,0.019918262910099998,0.00610865256,0.05465110616069999,0.0232429428345,0.0365427551011,0.015502021828100001,0.058808271619,0.020678324037099998,26.0,26.0,26.0,0.033224539123999995,0.033224539123999995,0.033224539123999995,0.0337067681702,49.7054756109,49.2787431988,50.1322080229,0.603490764625,249.93582893599998,248.794193624,251.13514943400003,1.02403916905,284.83816444400003,284.272630107,285.438087237,0.320588991981,0.649871856834,0.647042423558,0.652774821279,0.0031628750636999996,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,2,3
1926,12557,26.0,85.0,10.3255996777,4.71103002655,22.1058144198,3.5705383384699996,0.9922617042919999,0.983283904963,0.999681420454,0.00476150139199,9.80662382407,9.80662382407,9.80662382407,2.31666786592e-05,1.3826033479100002,1.3826033479100002,1.3826033479100002,1.3556076513100002,2.7348025755900003,0.765116452683,7.20034004209,2.54551736097,2.0,2.0,2.0,7.604871360750001,6.63165138484,8.57809133666,1.3763408891,41.6892896944,40.4702823069,44.328717060699994,1.7872522285900003,294.693723271,290.090866691,302.747916229,5.6751344001,144.56867999600001,72.70714528939999,371.58825832,112.34747797700001,0.754400407184,0.626587598664,0.802369947138,0.0726768880279,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,5,3
3806,11637,9.0,54.0,9.87819650736,8.77506223253,11.7717662206,0.5010597720459999,0.948094479862,0.944959957566,0.9550095650700001,0.0039804150414,9.806550191769999,9.80654351874,9.806556864800001,9.43708952893e-06,0.38259091491400005,0.38259091491400005,0.38259091491400005,0.0136780032274,0.09697955582789998,0.0405017946729,0.153457316983,0.07987161579789999,14.0,14.0,14.0,0.11569213676,0.114968730549,0.116415542972,0.00102305087541,35.6476492788,35.5539862392,35.7413123185,0.132459540966,237.08248663400002,237.08248663400002,237.08248663400002,1.5633444331400002,120.57115768799999,118.92849406299999,120.925233512,0.590613039551,0.8677065618619999,0.861473222562,0.873939901163,0.00881527297764,48.6593858175,48.6593858175,48.6593858175,0.806101581269,2,3
706,12300,357.0,100.0,9.828183602889998,9.48766264655,10.055327524700001,0.09569987040169999,0.492415500111,0.48277577244900005,0.50510653802,0.00798649567874,9.806588469089998,9.806588469089998,9.806588469089998,3.47092234664e-05,0.0360151564465,0.0360151564465,0.0360151564465,0.0212075966452,0.0208769399355,0.0208769399355,0.0208769399355,0.0266967007632,123.0,123.0,123.0,0.205200193647,0.076762031229,0.40895125626400003,0.14651094398,46.7599349654,45.4527570671,47.8540668987,1.21474839545,247.411583163,246.89140768299998,248.153036829,0.659279949633,95.6397610802,92.6716582246,98.70469872,2.59612748985,0.719922568703,0.708267653408,0.7318953969740001,0.0118170795039,78.93002781140001,78.93002781140001,78.93002781140001,3.2232437718299995,2,3
865,11192,33.0,100.0,9.74405245,9.687384201930001,9.79242940504,0.022258311044299997,0.748165641038,0.7477858492910001,0.7484856386059999,0.00019667809034599999,9.80661533044,9.80661533044,9.80661533044,3.59363576604e-05,0.0181967097453,0.00622962771869,0.0368347195086,0.0163567682786,0.0503435984406,0.0503435984406,0.0503435984406,0.0220275042331,28.0,28.0,28.0,0.117712752854,0.0950207338932,0.140404771815,0.0320913609721,51.8709712291,51.8709712291,51.8709712291,0.09901699539989998,271.860239553,271.285380757,272.43509834900004,0.812973105753,214.864905753,214.123210999,216.17562068700002,0.532277316668,0.994977185646,0.994787474338,0.995166896955,0.000268292305416,35.5630250077,33.0642502755,38.0617997398,3.53380111554,2,3
1625,11658,30.0,54.0,9.732396524910001,8.95522617999,10.8836483058,0.325763486923,0.712663783944,0.6914377961210001,0.7318404617290001,0.0157335397496,9.80661327505,9.80659363337,9.8066340802,2.02497577685e-05,0.140383532192,0.062404003530900004,0.24872045154199998,0.0853199564168,0.13010969715,0.0755203392125,0.21107671235800002,0.0715242488771,2.0,2.0,2.0,0.37374774915700004,0.37374774915700004,0.37374774915700004,0.106326364133,40.6087467487,40.6087467487,40.6087467487,4.40347981387,260.47446613700004,259.072587258,262.525690707,1.48110946611,68.3155652312,62.9490563869,70.75362285899999,2.26761287012,0.558245228393,0.558245228393,0.558245228393,0.008685429422889999,84.7159513873,84.5325135719,84.89938920270001,0.25942024639600003,2,3
4141,11583,324.0,100.0,9.84137979505,9.82718535261,9.86523597831,0.0090041187617,0.9180540982009999,0.9180502691600001,0.918057178664,2.2371919353900002e-06,9.80659881036,9.80657085275,9.80662676798,3.95380383046e-05,0.0035308200597499997,0.0027318724481800003,0.00440501204575,0.000839103876258,0.0490602713808,0.047710102066199994,0.0500909503902,0.0009128765713410001,66.0,66.0,66.0,0.00994320824541,0.0074337067214099994,0.0124527097694,0.00354897109003,38.4067966804,38.4067966804,38.4067966804,0.35863469457099995,280.53010349,280.443384995,280.616821986,0.122638472445,349.03959185900004,349.03124989,349.04130606300004,0.00389163992661,0.0958685795575,0.09584781261980001,0.0958789630263,1.79846955781e-05,36.2582671329,36.2582671329,36.2582671329,1.2752901364899998,2,3
4142,12433,28.0,40.0,10.170796211399999,10.170796211399999,10.170796211399999,0.054581713495399996,0.941301073169,0.941301073169,0.941301073169,0.00830183895797,9.798336347280001,9.79479453587,9.80042346024,0.00228963631974,0.163095062096,0.163095062096,0.163095062096,0.29744647119600004,0.104880883387,0.104880883387,0.104880883387,0.396256863778,0.0,0.0,0.0,0.302787515992,0.0812403840464,0.44384682008500004,0.194241022157,49.970589734399994,49.970589734399994,49.970589734399994,0.6516294899289999,344.296604834,344.296604834,344.296604834,22.7317724852,174.23917532599998,174.23917532599998,174.23917532599998,5.95705494234,0.9799488518870001,0.9799488518870001,0.9799488518870001,0.00021630909702700002,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,5,3
3839,10333,149.0,38.0,9.84961424128,9.82648070034,9.874291756989999,0.008218918058260001,0.727387249249,0.7273846211599999,0.727389338233,1.4416549202e-06,9.80660670874,9.80660670874,9.80660670874,1.26714313009e-05,0.00212829081184,0.0012217305,0.0027318724481800003,0.000654635591052,0.04624859300319999,0.04624859300319999,0.04624859300319999,0.000181999096847,8.0,8.0,8.0,0.00971699492642,0.00971699492642,0.00971699492642,0.00601712142336,39.550452352,39.550452352,39.550452352,1.3146351412700001,264.279945435,263.388592732,264.97059831,0.809873896311,204.88961642599998,204.880761426,204.890829712,0.00332778635077,0.976495159094,0.9764934668449999,0.9764972191969999,1.9030301645e-06,45.76295268770001,35.84783379,55.6780715855,14.0220956177,1,3
703,10998,224.0,100.0,9.83135574613,9.81683429092,9.86524527495,0.012113317888899999,0.481326999559,0.48131809636000006,0.481332665166,4.856275145880001e-06,9.80660702333,9.80660702333,9.80660702333,2.93128075574e-05,0.0036651915,0.0036651915,0.0036651915,0.0013006695953900003,0.047718561826200004,0.046522112761900006,0.048915010890499995,0.00169203449342,16.0,16.0,16.0,0.0307637254506,0.0054753992329300005,0.059161301928,0.026977668819400002,60.7999741093,59.982614668800004,61.2350428166,0.708345762908,270.875580283,269.803248625,271.468769785,0.735171525781,32.077997053400004,32.0772614165,32.0870935372,0.0019905433419300004,0.27638064536699997,0.276367605366,0.276384991979,6.3713113261e-06,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,2,3
1850,12581,12.0,50.0,9.79738087645,4.86479183271,14.365165751,1.68963761792,0.9786995716,0.912757872055,0.999992604115,0.0275221283651,9.8065979726,9.80659307512,9.80660287008,6.92608263775e-06,0.44987984499399997,0.20229509914000002,0.738259889925,0.270301232998,0.672359235228,0.13780665018,1.5475221517,0.52459751953,1436.0,1436.0,1436.0,0.9794795270219999,0.9794795270219999,0.9794795270219999,1.04769322763,53.8288665588,53.8288665588,53.8288665588,0.6862611292399999,311.277226734,308.407014704,314.14743876299997,4.059092779009999,333.19748718200003,285.59615000900004,359.093204072,24.437922837800002,0.7444417404289999,0.7082467216830001,0.7806367591750001,0.0511874864009,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,5,3
1991,10430,27.0,100.0,9.849186918160001,5.66462234956,14.6829722602,2.20218739822,0.277247152956,0.260577364171,0.283565060949,0.00740930378411,9.80660645147,9.80660645147,9.80660645147,3.74337168085e-05,0.07515978017000001,0.0383631143931,0.127189129888,0.0463307808288,0.200445736043,0.200445736043,0.200445736043,0.0816194999017,0.0,0.0,0.0,1.9890129204099998,1.8690755308400002,2.10895030999,0.169617082973,38.6348666672,37.4602914764,40.5668333587,1.6860848230599998,281.49365011099997,279.89663968400004,282.405369936,1.13980191985,214.72983917,213.639046993,216.890201477,1.1079985082200001,0.9538967753990001,0.951397363274,0.956592157139,0.00260293562976,89.78763696889999,89.78763696889999,89.78763696889999,0.806101581269,1,3
736,11409,150.0,100.0,9.872426768019999,7.71699322268,11.860805091600001,0.5069255088,0.266857162065,0.206678079919,0.361368716232,0.0500391953715,9.806619134389999,9.80661627674,9.806621992030001,4.04132031634e-06,0.37173498014899997,0.068187451135,0.9356357912100001,0.391926728752,0.0835524390411,0.0835524390411,0.0835524390411,0.019191105253999998,6.0,6.0,6.0,0.020173497304099997,0.020173497304099997,0.020173497304099997,0.0053132706105500005,22.4267035306,22.4267035306,22.4267035306,0.20943688816199998,286.65905543400004,286.65905543400004,286.65905543400004,0.7745537422750001,291.905936021,289.28601003200004,296.99778036099997,2.5019835611200003,0.5669029085989999,0.558705725589,0.579708417244,0.0112341338365,58.4441255488,58.4441255488,58.4441255488,1.4878586674399998,2,3
2059,10822,48.0,87.0,9.76062445485,9.331029385510002,9.98264413326,0.115138294727,0.905591704893,0.899161963466,0.909023893231,0.00300235125851,9.80655553776,9.8065552625,9.80655581302,3.8927642473e-07,0.027926302696099997,0.015111971248,0.0407406341443,0.0181222013267,0.0395697343674,0.0395697343674,0.0395697343674,0.00421607222618,18.0,18.0,18.0,0.126173131146,0.126173131146,0.126173131146,0.029334270973600002,51.760472585200006,51.179562876700004,52.359932200100005,0.5904032597950001,253.723728628,253.723728628,253.723728628,1.57406141493,336.79160840599997,335.28084786700003,339.475178664,1.73574909323,0.552331923306,0.546907561432,0.556915780054,0.00497887809625,84.03567180430001,83.8597075819,84.4968743351,0.806101581269,2,3
4083,10644,7.0,100.0,9.87693492349,9.56999998577,10.8003875099,0.17973237139400003,0.737150335851,0.734197458388,0.743843350904,0.00390805975772,9.806584611789999,9.806584611789999,9.806584611789999,4.4075063542549996e-07,0.025186619172400004,0.025186619172400004,0.025186619172400004,0.0105890972939,0.059214477586099996,0.0580675544312,0.060361400741,0.0016219942806600003,99.0,99.0,99.0,0.34706596049000005,0.141746392438,0.7505025716150001,0.349404913372,51.5297623345,51.5297623345,51.5297623345,1.5423149727399998,233.657034141,232.260242643,235.20175016599998,1.2171549271,59.0692797794,58.3567656746,60.0289888367,0.521787378546,0.49104791757700006,0.487372791982,0.49476817740699996,0.00329317834146,39.908714048,36.1235994797,43.693828616400005,5.35296035768,2,3
3930,12218,275.0,100.0,9.88563318113,9.591037235930001,10.2463997636,0.117907008245,0.478835932767,0.47202162485,0.482523543789,0.00334175197246,9.80656762977,9.80656762977,9.80656762977,4.28349024545e-06,0.0693120319495,0.0120326495097,0.155697561235,0.0761267203642,0.06411363931969999,0.0220589184396,0.08776924243510001,0.026192090285299997,153.0,153.0,153.0,0.112617133637,0.112617133637,0.112617133637,0.028498354515,45.4674505828,45.4674505828,45.4674505828,1.26272237654,244.85811207400002,244.05606585599998,246.401301869,1.01998490611,90.2495451042,89.3850776137,90.76638040530001,0.518705863245,0.700229752252,0.6937208231440001,0.704649049431,0.00479012555117,56.9022232052,52.9866971742,62.391715499200004,4.8960820837800005,2,3
3669,12270,327.0,100.0,9.80704424945,9.63644720479,9.98053534789,0.068435817038,0.956076836585,0.954323895187,0.958007842053,0.00106106950345,9.806560473189998,9.80654778737,9.80657315902,1.7940465764e-05,0.046648965582099994,0.014711583365499999,0.08995288728919999,0.0388871716511,0.058174571270900005,0.0504324667901,0.0708393033515,0.00948089822592,123.0,123.0,123.0,0.29498035501,0.29498035501,0.29498035501,0.198778340537,47.109249994399995,45.334262015600004,48.0416892527,1.53784161114,265.58718113099997,265.58718113099997,265.58718113099997,0.574621787417,201.40358717,200.483860308,202.126023252,0.43917675257600003,0.989164139679,0.988740698909,0.989587580448,0.000598835679089,52.0172477012,43.8624919671,60.172003435200004,11.532566157,2,3
3926,12145,202.0,100.0,9.84916182885,9.75775588356,9.95877807704,0.0519604755107,0.31669615323100003,0.313836623852,0.31787986227299997,0.00160323041806,9.8065615934,9.8065615934,9.8065615934,2.30422624042e-05,0.0167016244619,0.015740895975899998,0.0176623529479,0.0013586752546600003,0.0547059824263,0.038750238800199996,0.0679791743974,0.012195251627,147.0,147.0,147.0,0.120590334122,0.120590334122,0.120590334122,0.0619555557374,45.3643668671,45.3643668671,45.3643668671,0.513892418469,242.905090133,242.905090133,242.905090133,1.42083546169,92.4143889595,92.23562598040002,92.4827954042,0.07090897718339999,0.709050206287,0.709050206287,0.709050206287,0.0034754028145200003,65.69763429310001,65.69763429310001,65.69763429310001,10.594741233099999,2,3
2054,11243,84.0,92.0,9.79121123885,9.151710280569999,10.615365969299999,0.243693792953,0.602691647977,0.566378865226,0.7209193197849999,0.0418125169793,9.80658344388,9.806574651410001,9.80659223635,1.24344303196e-05,0.28131441568300003,0.0642890325287,0.67615028051,0.277580463735,0.104823963482,0.0934124607561,0.121019173717,0.0144116460989,55.0,55.0,55.0,0.685805995804,0.352022101579,1.01958989003,0.472041710115,59.811935402299994,58.570270295600004,60.653054076000004,1.09764527634,255.00294830599998,253.53311235900003,256.472784253,2.0786619307099996,200.37167543200002,197.344346085,204.49389453,2.03293426306,0.992958721447,0.9882096167059999,0.997707826189,0.0067162483345600005,60.2904107752,60.2904107752,60.2904107752,3.13741510503,2,3
